"CMP","MF","MW","Ncharges","C","H","N","O","S","Br","K","Cl","Zn","P","Na","I","F","Ca","Se","Cu","As","Cd","Hg","Pt","Co","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","RINGS","AROMATIC","TPSA","logP","Active","Index"
"CMP576","C11NO3",194.1226,0,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,72.72,1.52,0,576
"CMP577","C13Cl2O4",291.0427,0,13,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,63.6,3.605,0,577
"CMP578","C5N4O",132.0797,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,74.43,-0.35,0,578
"CMP579","C14ClN2O4S",327.6788,0,14,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,117.8,3.034,0,579
"CMP580","C9NO2",154.1018,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,52.32,2.026,0,580
"CMP581","C20ClN",289.6737,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3.24,4.97,0,581
"CMP582","C14O3",216.148,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3,57.53,2.233,0,582
"CMP583","C7KNO2",169.1787,2,7,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,66.15,0.213,0,583
"CMP584","C16H4N3O5S",350.28506,0,16,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,158.2,1.052,0,584
"CMP585","C16N2NaO6S2",403.30076928,2,16,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,1,169.3,-0.41,0,585
"CMP586","C21NO5S",378.2934,0,21,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,95.45,4.783,0,586
"CMP587","C22BrNO3",406.1443,2,22,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,46.53,3.621,0,587
"CMP588","C5NO3",122.0584,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,55.4,0.36,0,588
"CMP589","C2NO2",70.0269,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,-0.09,0,589
"CMP590","C17N2Na2O6S",406.23623856,4,17,0,2,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,1,154.9,-1.85,0,590
"CMP591","C21N2O5",360.2351,0,21,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,2,99.96,2.859,0,591
"CMP592","C20CaN7O7",490.3347,3,20,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,3,2,225.5,-1.51,0,592
"CMP593","C15N2O",224.1733,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,46.33,4.152,0,593
"CMP594","C19ClNO",293.6624,0,19,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,12.47,4.764,0,594
"CMP595","C28HO",353.30694,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,20.23,7.641,0,595
"CMP596","C6Cl2N7O",257.0165,0,6,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,156.7,2.073,0,596
"CMP597","C6NO2",118.0697,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63.32,1.29,0,597
"CMP598","C7ClN2O2",179.5401,2,7,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.32,1.678,0,598
"CMP599","C16H2N5NaO7S2",463.33614928,2,16,2,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,1,229.8,-1.04,0,599
"CMP600","C26Cl2N4O4",503.2086,0,26,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,3,69.06,4.208,0,600
"CMP601","C10ClNO",185.5661,0,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,32.26,2.52,0,601
"CMP602","C22O3",312.2336,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,54.37,3.94,0,602
"CMP603","C17ClNO2",285.6404,0,17,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,2,43.7,3.589,0,603
"CMP604","C22Cl4N10",546.1144,0,22,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,167.5,7.887,0,604
"CMP605","C8ClO",147.538,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20.23,2.662,0,605
"CMP606","C19N2O3",304.2149,0,19,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,60.85,3.623,0,606
"CMP607","C14N2O3",244.1614,0,14,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,88.48,2.079,0,607
"CMP608","C22ClN2",327.7018,0,22,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,17.82,5.376,0,608
"CMP609","C13O2",188.1379,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,37.3,3.073,0,609
"CMP610","C20ClN2O4",367.678,0,20,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,90.73,3.53,0,610
"CMP611","C22ClN2O8",455.697,0,22,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,4,1,181.6,1.154,0,611
"CMP612","C21HO3",301.23084,0,21,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,43.37,4.529,0,612
"CMP613","C8O3",144.0838,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,57.53,1.398,0,613
"CMP614","C29N2O6S2",536.4501,0,29,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,133.6,7.11,0,614
"CMP615","C7ClN3O4S2",289.6756,0,7,0,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,135.4,2.565,0,615
"CMP616","C24O4",352.2544,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,60.44,4.655,0,616
"CMP617","C12O4",208.126,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,63.6,2.48,0,617
"CMP618","C32HNO13S",639.41424,0,32,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,1,0,0,7,0,243.1,1.357,0,618
"CMP619","C20ClN",289.6737,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,12.03,5.404,0,619
"CMP620","C22NO4",342.2397,0,22,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,65.49,4.112,0,620
"CMP621","C10ClO3",203.5582,0,10,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,46.53,2.582,0,621
"CMP622","C23O3",324.2443,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,35.53,5.76,0,622
"CMP623","C18O2",248.1914,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,40.46,4.828,0,623
"CMP624","C22O4",328.233,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,52.6,4.399,0,624
"CMP625","C21O3",300.2229,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,46.53,4.57,0,625
"CMP626","C20NOS",302.2851,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,57.56,5.95,0,626
"CMP627","C11N4O3S",268.2077,0,11,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,115.5,2.603,0,627
"CMP628","C18Cl3N3O4",428.5693,2,18,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,93.1,5.976,0,628
"CMP629","C20O3",288.2122,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,43.37,4.037,0,629
"CMP630","C52NO18S",958.6173,0,52,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,2,5,0,0,2,0,271.9,7.554,0,630
"CMP631","C17NO",234.188,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,12.47,3.175,0,631
"CMP632","C10O3",168.1052,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,49.69,0.727,0,632
"CMP633","C5ClNO2",141.512,0,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63.32,1.702,0,633
"CMP634","C12N4O4S",296.2178,0,12,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,124.8,2.611,0,634
"CMP635","C7N4O2S",204.1655,0,7,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,130.4,2.293,0,635
"CMP636","C19Cl2N5O2",401.1416,0,19,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,2,74.23,2.807,0,636
"CMP637","C23FN3O2",369.2634032,0,23,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,4,2,52.65,3.548,0,637
"CMP638","C11N4O3S",268.2077,0,11,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,115.5,2.603,0,638
"CMP639","C14O3S",248.213,0,14,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,82.61,3.167,0,639
"CMP640","C24FO6",403.2516032,0,24,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,5,0,93.06,2.274,0,640
"CMP641","C14O6",264.1462,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,3,2,115,1.284,0,641
"CMP642","C30N2O13",596.3266,0,30,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,0,1,0,0,4,3,243.4,1.911,0,642
"CMP643","C15O3S",260.2237,0,15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,71.61,3.255,0,643
"CMP644","C11ClN3O4S3",369.7834,0,11,0,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,160.4,4.265,0,644
"CMP645","C15NO4",258.1648,0,15,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,75.63,2.642,0,645
"CMP646","C8NO",126.0917,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,29.1,1.718,0,646
"CMP647","C8N4O5",232.1094,0,8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,143.7,-2.31,0,647
"CMP648","C31O2S2",468.4605,0,31,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,91.06,9.908,0,648
"CMP649","C17BrNO4",362.0902,0,17,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,2,92.95,3.406,0,649
"CMP650","C16O3",240.1694,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,54.37,3.401,0,650
"CMP651","C20N2O3",316.2256,0,20,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5,1,73.4,2.765,0,651
"CMP652","C7O",100.0743,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20.23,1.7,0,652
"CMP653","C11O4",196.1153,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,70.67,1.821,0,653
"CMP654","C37NO13",666.3948,0,37,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,5,0,0,2,0,193.9,1.785,0,654
"CMP655","C16N3O2",266.1901,0,16,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,1,57.36,2.251,0,655
"CMP656","C17O",220.1813,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,17.07,4.051,0,656
"CMP657","C11N4O3S",268.2077,0,11,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,115.5,2.603,0,657
"CMP658","C20ClO4",339.6646,0,20,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,52.6,4.68,0,658
"CMP659","C23ClO4",375.6967,0,23,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,60.44,4.751,0,659
"CMP660","C10ClN3O5",277.5771,0,10,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,148,0.527,0,660
"CMP661","C11ClNO3",229.5756,0,11,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,64.71,2.586,0,661
"CMP662","C26Cl2F2N2",449.1944064,0,26,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,6.48,6.865,0,662
"CMP663","C19ClN2O4",355.6673,0,19,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,3,2,91.68,3.214,0,663
"CMP664","C14NO",198.1559,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,21.26,3.83,0,664
"CMP665","C24ClNO4",401.7141,0,24,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,49.81,6.222,0,665
"CMP666","C22FN3O2",357.2527032,0,22,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,4,3,58.1,3.616,0,666
"CMP667","C17NO3",266.1868,0,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,62.32,3.383,0,667
"CMP668","C19O3",276.2015,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,57.53,3.594,0,668
"CMP669","C24ClN3O6",461.7263,0,24,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,3,2,142.1,3.947,0,669
"CMP670","C20O8",368.2092,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,3,2,147.6,1.765,0,670
"CMP671","C15O3",228.1587,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,46.53,3.667,0,671
"CMP672","C14N2O3",244.1614,0,14,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,84.58,1.543,0,672
"CMP673","C7NO3S",178.1448,0,7,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,71.62,1.528,0,673
"CMP674","C3NO3S",130.102,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.77,1.004,0,674
"CMP675","C12N2",172.1418,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24.72,4.102,0,675
"CMP676","C15ClN2O2",275.6257,0,15,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,41.57,2.872,0,676
"CMP677","C18Cl3N3O3S",444.6349,2,18,0,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,109.1,6.693,0,677
"CMP678","C22ClN2O8",455.697,0,22,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,4,1,181.6,1.064,0,678
"CMP679","C15ClN2O3",291.6251,0,15,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,50.8,2.724,0,679
"CMP680","C12ClN",193.5881,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,26.02,4.196,0,680
"CMP681","C17Cl2N4O",347.1141,0,17,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,2,50.28,3.811,0,681
"CMP682","C30HO9",505.32354,0,30,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,6,1,131.7,2.289,0,682
"CMP683","C21ClNO4",365.682,0,21,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,6,1,73.16,2.447,0,683
"CMP684","C25ClNO5",429.7242,0,25,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,2,57.23,5.404,0,684
"CMP685","C29ClN2O14S",667.8333,0,29,0,2,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,0,0,0,5,2,301.9,2.333,0,685
"CMP686","C18N2O4",308.2036,0,18,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,86.71,2.689,0,686
"CMP687","C13N4O3S",292.2291,2,13,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,111.5,2.764,0,687
"CMP688","C15N3O4S",318.2432,0,15,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,110.1,2.524,0,688
"CMP689","C12I3N2O4",616.85281,0,12,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,95.5,3.257,0,689
"CMP690","C12O6",240.1248,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,115,1.015,0,690
"CMP691","C26NO10",486.2789,0,26,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,2,1,170.9,2.151,0,691
"CMP692","C17ClNO3",301.6398,0,17,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,2,72.72,3.544,0,692
"CMP693","C5N2",88.0669,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,38.91,1.245,0,693
"CMP694","C24HBrN3O3",459.18704,0,24,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,3,56.59,3.848,0,694
"CMP695","C26ClN3O6",485.7477,2,26,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3,2,113.6,5.331,0,695
"CMP696","C24N5NaO3",429.27826928,2,24,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,114.9,2.827,0,696
"CMP697","C23N3O5",398.2632,0,23,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,121.9,3.713,0,697
"CMP698","C15O7",292.1563,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,3,2,131.3,1.988,0,698
"CMP699","C13N2",184.1525,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,38.91,3.551,0,699
"CMP700","C15O4",244.1581,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,3,3,70.67,2.871,0,700
"CMP701","C59O4",772.6289,0,59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,52.6,17.85,0,701
"CMP702","C46H2N4O13S",850.59208,0,46,2,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,3,1,0,0,8,2,237,4.359,0,702
"CMP703","C23O7",388.2419,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,5,3,76.36,4.39,0,703
"CMP704","C18O5",296.1896,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,2,64.99,3.068,0,704
"CMP705","C20Cl2O8",439.1152,0,20,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,97.36,4.655,0,705
"CMP706","C15N2O2",240.1727,0,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,52.57,1.97,0,706
"CMP707","C22O6",360.2318,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,2,78.13,4.367,0,707
"CMP708","C8N4O5",232.1094,0,8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,2,1,143.7,-2.58,0,708
"CMP709","C24H2O6",386.26908,0,24,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,2,63.22,4.341,0,709
"CMP710","C13O5",236.1361,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,83.83,1.721,0,710
